0,1,2,3
EVFM,12 HOURS AGO,"Evofem Biosciences Launches U.S. Direct-to-Consumer Campaign to Accelerate Awareness of Phexxi®, A Non-Hormonal Birth Control Option for Women",https://www.nasdaq.com/press-release/evofem-biosciences-launches-u.s.-direct-to-consumer-campaign-to-accelerate-awareness
EVLO,14 HOURS AGO,"Evelo Biosciences Appoints John A. Hohneker, M.D. to Board of Directors",https://www.nasdaq.com/press-release/evelo-biosciences-appoints-john-a.-hohneker-m.d.-to-board-of-directors-2021-02-16
EVOK,"JAN 20, 2021",Evoke Pharma Announces Closing of Public Offering of Common Stock and Full Exercise of Underwriter’s Option to Purchase Additional Shares,https://www.nasdaq.com/press-release/evoke-pharma-announces-closing-of-public-offering-of-common-stock-and-full-exercise
EW,"JAN 31, 2021",Edwards RESILIA Tissue Aortic Valve Demonstrates Favorable Safety and Efficacy at Five Years,https://www.nasdaq.com/press-release/edwards-resilia-tissue-aortic-valve-demonstrates-favorable-safety-and-efficacy-at
EXAS,5 HOURS AGO,"Exact Sciences to Acquire Ashion Analytics and Enter Research Collaboration with City of Hope's Genomics Institute, TGen",https://www.nasdaq.com/press-release/exact-sciences-to-acquire-ashion-analytics-and-enter-research-collaboration-with-city
EXEL,3 DAYS AGO,Exelixis Highlights Positive Results for CABOMETYX® (cabozantinib) in Patients with Metastatic Papillary Renal Cell Carcinoma in SWOG S1500/PAPMET Study at ASCO GU,https://www.nasdaq.com/press-release/exelixis-highlights-positive-results-for-cabometyxr-cabozantinib-in-patients-with
EYE,"FEB 4, 2021",National Vision Appoints Jose Armario to Board of Directors,https://www.nasdaq.com/press-release/national-vision-appoints-jose-armario-to-board-of-directors-2021-02-04
EYEG,"FEB 1, 2021",EyeGate Pharmaceuticals Announces Management Transition In Support of Strategic Transformation,https://www.nasdaq.com/press-release/eyegate-pharmaceuticals-announces-management-transition-in-support-of-strategic
EYEN,13 HOURS AGO,Eyenovia to Host Key Opinion Leader Webinar on Presbyopia,https://www.nasdaq.com/press-release/eyenovia-to-host-key-opinion-leader-webinar-on-presbyopia-2021-02-16
EYES,"SEP 22, 2020",Second Sight Medical Products Inc. Announces Resumption of Its Early Feasibility Study of the Orion® Cortical Visual Prosthesis at UCLA,https://www.nasdaq.com/press-release/second-sight-medical-products-inc.-announces-resumption-of-its-early-feasibility
EYESW,,,
FATE,"JAN 8, 2021","Fate Therapeutics Announces Completion of Public Offering of Common Stock and Pre-Funded Warrants, and Full Exercise of Underwriters’ Option to Purchase Additional Shares",https://www.nasdaq.com/press-release/fate-therapeutics-announces-completion-of-public-offering-of-common-stock-and-pre
FBIO,"FEB 2, 2021",Mustang Bio Provides Updates on its Lentiviral Gene Therapies for the Treatment of X-linked Severe Combined Immunodeficiency (“XSCID”),https://www.nasdaq.com/press-release/mustang-bio-provides-updates-on-its-lentiviral-gene-therapies-for-the-treatment-of-x
FBIOP,,,
FBRX,4 DAYS AGO,"Forte Biosciences, Inc. Reports Inducement Grants Under Nasdaq Listing Rules",https://www.nasdaq.com/press-release/forte-biosciences-inc.-reports-inducement-grants-under-nasdaq-listing-rules-2021-02
FDMT,"DEC 15, 2020",4D Molecular Therapeutics Announces Closing of Initial Public Offering and Full Exercise of Underwriters’ Option to Purchase Additional Shares,https://www.nasdaq.com/press-release/4d-molecular-therapeutics-announces-closing-of-initial-public-offering-and-full
FENC,"NOV 16, 2020",Fennec Pharmaceuticals Announces Third Quarter 2020 Financial Results and Provides Business Update,https://www.nasdaq.com/press-release/fennec-pharmaceuticals-announces-third-quarter-2020-financial-results-and-provides
FGEN,4 DAYS AGO,FibroGen to Present at Upcoming Investor Conferences,https://www.nasdaq.com/press-release/fibrogen-to-present-at-upcoming-investor-conferences-2021-02-12
FHTX,,,
FIXX,"FEB 8, 2021",Homology Medicines Announces First Presentation of Data with HMI-203 In Vivo Gene Therapy Development Candidate for Hunter Syndrome,https://www.nasdaq.com/press-release/homology-medicines-announces-first-presentation-of-data-with-hmi-203-in-vivo-gene
FLGT,11 HOURS AGO,BioIQ Partners with Fulgent Genetics to Bring COVID-19 Variant Detection to COVID-19 Testing Programs,https://www.nasdaq.com/press-release/bioiq-partners-with-fulgent-genetics-to-bring-covid-19-variant-detection-to-covid-19
FLXN,"FEB 1, 2021","National Basketball Retired Players Association, Sheryl Swoopes and Flexion Therapeutics Announce Partnership to Raise Awareness of ZILRETTA®",https://www.nasdaq.com/press-release/national-basketball-retired-players-association-sheryl-swoopes-and-flexion
FMS,"SEP 16, 2020",Essential Role of Ultrapure Dialysis Fluid Highlighted on World Patient Safety Day,https://www.nasdaq.com/press-release/essential-role-of-ultrapure-dialysis-fluid-highlighted-on-world-patient-safety-day
FMTX,"JAN 20, 2021",Forma Therapeutics Announces First Patient Dosed in Phase 1 Clinical Trial Evaluating FT-7051 for the Treatment of Metastatic Castration-resistant Prostate Cancer (mCRPC),https://www.nasdaq.com/press-release/forma-therapeutics-announces-first-patient-dosed-in-phase-1-clinical-trial-evaluating
FOLD,5 DAYS AGO,Amicus’ AT-GAA Shows Clinically Meaningful & Significant Improvements in Both Musculoskeletal and Respiratory Measures in Late-Onset Pompe Disease Compared to Standard of Care in Pivotal Phase 3 PROPEL Study,https://www.nasdaq.com/press-release/amicus-at-gaa-shows-clinically-meaningful-significant-improvements-in-both
FONR,13 HOURS AGO,Fonar Announces 2nd Quarter and Six Months Financial Results for Fiscal 2021,https://www.nasdaq.com/press-release/fonar-announces-2nd-quarter-and-six-months-financial-results-for-fiscal-2021-2021-02
FPRX,"FEB 5, 2021",Five Prime Therapeutics to Participate in Guggenheim Healthcare Talks 2021: Oncology Day,https://www.nasdaq.com/press-release/five-prime-therapeutics-to-participate-in-guggenheim-healthcare-talks-2021%3A-oncology
FREQ,"FEB 8, 2021","Frequency Therapeutics Appoints Kevin Franck, Ph.D., as Senior Vice President, Strategic Marketing and New Product Planning",https://www.nasdaq.com/press-release/frequency-therapeutics-appoints-kevin-franck-ph.d.-as-senior-vice-president-strategic
FRLN,14 HOURS AGO,Freeline Announces Expansion of Executive Leadership,https://www.nasdaq.com/press-release/freeline-announces-expansion-of-executive-leadership-2021-02-16
FSTX,"JAN 20, 2021","F-star Granted Composition of Matter Patent for FS118, a Bispecific Antibody Targeting LAG-3 and PD-L1",https://www.nasdaq.com/press-release/f-star-granted-composition-of-matter-patent-for-fs118-a-bispecific-antibody-0
FULC,"JAN 22, 2021",Fulcrum Therapeutics Announces Closing of Public Offering of Common Stock and Full Exercise by Underwriters of Option to Purchase Additional Shares,https://www.nasdaq.com/press-release/fulcrum-therapeutics-announces-closing-of-public-offering-of-common-stock-and-full
FUSN,5 DAYS AGO,"Fusion Pharmaceuticals Appoints Philina Lee, Ph.D., to Board of Directors",https://www.nasdaq.com/press-release/fusion-pharmaceuticals-appoints-philina-lee-ph.d.-to-board-of-directors-2021-02-11
FVE,"JAN 28, 2021","Five Star Senior Living Inc. Fourth Quarter 2020 Conference Call Scheduled for Thursday, February 25th",https://www.nasdaq.com/press-release/five-star-senior-living-inc.-fourth-quarter-2020-conference-call-scheduled-for
FWP,"JAN 12, 2021","Forward Pharma Announces Rescheduling of the EP2801355 Appeal Hearing to September 6, 2021 due to COVID-19 Restrictions",https://www.nasdaq.com/press-release/forward-pharma-announces-rescheduling-of-the-ep2801355-appeal-hearing-to-september-6
GALT,"DEC 11, 2020","Galectin Therapeutics, Inc. to Present at the 4th Annual Digital NASH Summit on December 17, 2020",https://www.nasdaq.com/press-release/galectin-therapeutics-inc.-to-present-at-the-4th-annual-digital-nash-summit-on
GBIO,"JAN 11, 2021",Generation Bio Announces Closing of Public Offering,https://www.nasdaq.com/press-release/generation-bio-announces-closing-of-public-offering-2021-01-11
GBS,13 HOURS AGO,GBS Inc. Reports Fourth Quarter and Full Year 2020 Financial Results and Provides Corporate Update,https://www.nasdaq.com/press-release/gbs-inc.-reports-fourth-quarter-and-full-year-2020-financial-results-and-provides
GBT,"FEB 5, 2021",GBT Announces New Employment Inducement Grants,https://www.nasdaq.com/press-release/gbt-announces-new-employment-inducement-grants-2021-02-05
GEN           ,"FEB 2, 2021",Genesis HealthCare Announces Resident and Staff COVID-19 Vaccine Acceptance Rates,https://www.nasdaq.com/press-release/genesis-healthcare-announces-resident-and-staff-covid-19-vaccine-acceptance-rates
GENE,"JAN 25, 2021",Genetic Technologies Announces Closing of $6.56 Million Registered Direct Offering,https://www.nasdaq.com/press-release/genetic-technologies-announces-closing-of-%246.56-million-registered-direct-offering
GERN,"JAN 21, 2021",Geron Reports Inducement Grants Under Nasdaq Listing Rule 5635(c)(4),https://www.nasdaq.com/press-release/geron-reports-inducement-grants-under-nasdaq-listing-rule-5635c4-2021-01-21
GH,13 HOURS AGO,Guardant Health Launches Guardant Reveal™ Liquid Biopsy Test for Residual Disease and Recurrence Monitoring in Patients with Early-Stage Colorectal Cancer,https://www.nasdaq.com/press-release/guardant-health-launches-guardant-revealtm-liquid-biopsy-test-for-residual-disease
GHSI,"JAN 28, 2021",Malaysia’s Ho Wah Genting Berhad Advises Guardion Health Sciences That It Has received Regulatory Product Registration Approval for Second Immune Support Dietary Supplement Designed and Produced by Guardion Health Sciences,https://www.nasdaq.com/press-release/malaysias-ho-wah-genting-berhad-advises-guardion-health-sciences-that-it-has-received
GILD,9 HOURS AGO,Gilead Sciences and Wake Forest University School of Divinity Partner to Address HIV Epidemic Through Faith-Based Programming and Community Outreach,https://www.nasdaq.com/press-release/gilead-sciences-and-wake-forest-university-school-of-divinity-partner-to-address-hiv
GKOS,"FEB 4, 2021",Glaukos Corporation to Release Fourth Quarter and Full Year 2020 Financial Results after Market Close on February 25,https://www.nasdaq.com/press-release/glaukos-corporation-to-release-fourth-quarter-and-full-year-2020-financial-results
GLMD,12 HOURS AGO,Galmed Pharmaceuticals Announces Pricing of $10 Million Public Offering of Ordinary Shares,https://www.nasdaq.com/press-release/galmed-pharmaceuticals-announces-pricing-of-%2410-million-public-offering-of-ordinary
GLPG,6 DAYS AGO,Galapagos and Gilead discontinue ISABELA Phase 3 trials in IPF,https://www.nasdaq.com/press-release/galapagos-and-gilead-discontinue-isabela-phase-3-trials-in-ipf-2021-02-10
GLSI,"JAN 29, 2021",Greenwich LifeSciences Announces Exercise and Closing of Underwriter’s Over-Allotment Option,https://www.nasdaq.com/press-release/greenwich-lifesciences-announces-exercise-and-closing-of-underwriters-over-allotment
GLTO,"FEB 9, 2021",Galecto to Present at Upcoming Investor Conferences,https://www.nasdaq.com/press-release/galecto-to-present-at-upcoming-investor-conferences-2021-02-09
GLYC,"JAN 7, 2021",APL-106 (uproleselan) Granted Breakthrough Therapy Designation in China for the Treatment of Acute Myeloid Leukemia,https://www.nasdaq.com/press-release/apl-106-uproleselan-granted-breakthrough-therapy-designation-in-china-for-the
GMAB,6 DAYS AGO,Genmab and Seagen Submit Tisotumab Vedotin Biologics License Application to the U.S. FDA for Patients with Recurrent or Metastatic Cervical Cancer,https://www.nasdaq.com/press-release/genmab-and-seagen-submit-tisotumab-vedotin-biologics-license-application-to-the-u.s.
GMDA,14 HOURS AGO,Gamida Cell Announces $75 Million Financing with Highbridge Capital Management,https://www.nasdaq.com/press-release/gamida-cell-announces-%2475-million-financing-with-highbridge-capital-management-2021
GMED,"JAN 28, 2021",Globus Medical Schedules Fourth Quarter and Full Year 2020 Earnings Release and Conference Call,https://www.nasdaq.com/press-release/globus-medical-schedules-fourth-quarter-and-full-year-2020-earnings-release-and
GMTX,6 DAYS AGO,Gemini Therapeutics Completes Enrollment in Phase 2a Trial of GEM103 in Dry Age-Related Macular Degeneration (AMD) in Patients with High-Risk Genetic Variants,https://www.nasdaq.com/press-release/gemini-therapeutics-completes-enrollment-in-phase-2a-trial-of-gem103-in-dry-age
GNCA,5 DAYS AGO,Genocea Provides Fourth Quarter 2020 Corporate Update,https://www.nasdaq.com/press-release/genocea-provides-fourth-quarter-2020-corporate-update-2021-02-11
GNFT,6 DAYS AGO,GENFIT annonce son calendrier financier pour 2021,https://www.nasdaq.com/press-release/genfit-annonce-son-calendrier-financier-pour-2021-2021-02-10
GNMK,3 HOURS AGO,GenMark Diagnostics to Participate in the Cowen 41st Annual Health Care Conference,https://www.nasdaq.com/press-release/genmark-diagnostics-to-participate-in-the-cowen-41st-annual-health-care-conference
GNPX,"FEB 9, 2021","Genprex, Inc. Announces $25 Million Registered Direct Offering Priced At-The-Market Under NASDAQ Rules, Without Warrants",https://www.nasdaq.com/press-release/genprex-inc.-announces-%2425-million-registered-direct-offering-priced-at-the-market
GOSS,"FEB 4, 2021","Gossamer Bio to Host Webcast Focused on its Inflammatory Bowel Disease Program, GB004, on February 18, 2021",https://www.nasdaq.com/press-release/gossamer-bio-to-host-webcast-focused-on-its-inflammatory-bowel-disease-program-gb004
GOVX,5 DAYS AGO,GeoVax Announces Closing of $10.3 Million Bought Deal Offering,https://www.nasdaq.com/press-release/geovax-announces-closing-of-%2410.3-million-bought-deal-offering-2021-02-11
GOVXW,,,
GRAY,"FEB 1, 2021","Graybug Vision Appoints Bettina Maunz as Chief People Officer, Expanding the Company’s Executive Team",https://www.nasdaq.com/press-release/graybug-vision-appoints-bettina-maunz-as-chief-people-officer-expanding-the-companys
GRCL,"JAN 19, 2021","Gracell Biotechnologies Receives IND Approval from China NMPA for GC019F, a FasTCAR-Enabled CAR-T Therapy for the Treatment of Relapsed or Refractory Adult B-ALL",https://www.nasdaq.com/press-release/gracell-biotechnologies-receives-ind-approval-from-china-nmpa-for-gc019f-a-fastcar
GRFS,"JAN 28, 2021",Alkahest Announces Peer-Reviewed Publication Demonstrating Safety and Tolerability of GRF6019 in Patients with Mild-to-Moderate Alzheimer’s Disease,https://www.nasdaq.com/press-release/alkahest-announces-peer-reviewed-publication-demonstrating-safety-and-tolerability-of
GRNV,"FEB 9, 2021",GreenVision Acquisition Corp. Announces Contribution to Trust Account to Extend Time Period to Complete a Business Combination,https://www.nasdaq.com/press-release/greenvision-acquisition-corp.-announces-contribution-to-trust-account-to-extend-time
GRNVR,,,
GRNVU,"DEC 4, 2019","GreenVision Acquisition Corp. Announces the Separate Trading of its Shares of Common Stock, Rights and Warrants Commencing December 9, 2019",https://www.nasdaq.com/press-release/greenvision-acquisition-corp.-announces-the-separate-trading-of-its-shares-of-common
GRNVW,,,
GRTS,"FEB 1, 2021",Gilead Sciences and Gritstone Announce Collaboration Utilizing Gritstone’s Vaccine Platform Technology for HIV Cure,https://www.nasdaq.com/press-release/gilead-sciences-and-gritstone-announce-collaboration-utilizing-gritstones-vaccine
GRTX,"NOV 20, 2020",Galera Therapeutics to Participate in the Piper Sandler 32nd Annual Virtual Healthcare Conference,https://www.nasdaq.com/press-release/galera-therapeutics-to-participate-in-the-piper-sandler-32nd-annual-virtual
GSK,11 HOURS AGO,TUMS Expands Portfolio to Meet Consumer Demands for Naturally-Sourced Products,https://www.nasdaq.com/press-release/tums-expands-portfolio-to-meet-consumer-demands-for-naturally-sourced-products-2021
