0,1,2,3
EPIX,"MAY 25, 2021",ESSA Pharma to Present at the Jefferies Virtual Healthcare Conference,https://www.nasdaq.com/press-release/essa-pharma-to-present-at-the-jefferies-virtual-healthcare-conference-2021-05-25
EPZM,"JUN 16, 2021",Epizyme Launches EZH2Now Testing Program with Quest Diagnostics for Relapsed or Refractory Follicular Lymphoma Patients,https://www.nasdaq.com/press-release/epizyme-launches-ezh2now-testing-program-with-quest-diagnostics-for-relapsed-or
EQ,1 DAY AGO,Equillium Announces Plans to Initiate Phase 3 Pivotal Study of Itolizumab in First-line Treatment of Acute Graft-Versus-Host Disease Following End-of-Phase 1 Meeting with the FDA,https://www.nasdaq.com/press-release/equillium-announces-plans-to-initiate-phase-3-pivotal-study-of-itolizumab-in-first
ERYP,"JUL 6, 2021","Monthly information related to total number of voting rights and shares composing the share capital – June 30, 2021",https://www.nasdaq.com/press-release/monthly-information-related-to-total-number-of-voting-rights-and-shares-composing-32
ESPR,1 DAY AGO,"Esperion to Report Second Quarter 2021 Financial Results August 3, 2021",https://www.nasdaq.com/press-release/esperion-to-report-second-quarter-2021-financial-results-august-3-2021-2021-07-13
ESTA,2 DAYS AGO,Establishment Labs Announces Departure of CFO and Appointment of Raj Denhoy as Interim CFO,https://www.nasdaq.com/press-release/establishment-labs-announces-departure-of-cfo-and-appointment-of-raj-denhoy-as
ETNB,"JUN 16, 2021",89bio to Participate in Upcoming Investor Conferences,https://www.nasdaq.com/press-release/89bio-to-participate-in-upcoming-investor-conferences-2021-06-16
ETON,"JUN 15, 2021",Eton Pharmaceuticals Acquires U.S. and Canadian Rights to ZENEO® Hydrocortisone Autoinjector,https://www.nasdaq.com/press-release/eton-pharmaceuticals-acquires-u.s.-and-canadian-rights-to-zeneor-hydrocortisone
ETTX,5 HOURS AGO,Entasis Therapeutics Expands Executive Leadership Team with the Appointment of Anna Diaz Triola as Chief Commercial Officer,https://www.nasdaq.com/press-release/entasis-therapeutics-expands-executive-leadership-team-with-the-appointment-of-anna
EVFM,5 HOURS AGO,Early Look at Second Quarter Metrics for Phexxi® Reveals Strong Growth,https://www.nasdaq.com/press-release/early-look-at-second-quarter-metrics-for-phexxir-reveals-strong-growth-2021-07-14
EVLO,"JUN 16, 2021",Evelo Biosciences Announces Grant of Inducement Award,https://www.nasdaq.com/press-release/evelo-biosciences-announces-grant-of-inducement-award-2021-06-16
EVOK,4 HOURS AGO,Evoke Pharma Launches Gimoti® Patient and Physician Experience Program,https://www.nasdaq.com/press-release/evoke-pharma-launches-gimotir-patient-and-physician-experience-program-2021-07-14
EW,"JUN 1, 2021",Edwards Receives Clearance For Hypotension Prediction Index Software For Noninvasive Acumen IQ Cuff,https://www.nasdaq.com/press-release/edwards-receives-clearance-for-hypotension-prediction-index-software-for-noninvasive
EXAS,6 DAYS AGO,Exact Sciences schedules second quarter 2021 earnings call,https://www.nasdaq.com/press-release/exact-sciences-schedules-second-quarter-2021-earnings-call-2021-07-08
EXEL,5 DAYS AGO,"Exelixis to Present at the Virtual William Blair Biotech Focus Conference on July 15, 2021",https://www.nasdaq.com/press-release/exelixis-to-present-at-the-virtual-william-blair-biotech-focus-conference-on-july-15
EYE,1 DAY AGO,"National Vision Expands Annual Continuing Education Symposium to Three Regional Events, Attracting Record Number of Optometrists",https://www.nasdaq.com/press-release/national-vision-expands-annual-continuing-education-symposium-to-three-regional
EYEG,"JUN 14, 2021",EyeGate Pharma Announces First Patient Dosed for PP-001 in a Phase 2 Proof-of-Concept Ocular Surface Inflammation Study,https://www.nasdaq.com/press-release/eyegate-pharma-announces-first-patient-dosed-for-pp-001-in-a-phase-2-proof-of-concept
EYEN,6 DAYS AGO,Eyenovia to Participate in Two Upcoming Investor Conferences,https://www.nasdaq.com/press-release/eyenovia-to-participate-in-two-upcoming-investor-conferences-2021-07-07
EYES,"JUN 25, 2021",Second Sight Medical Products Announces Closing of Public Offering,https://www.nasdaq.com/press-release/second-sight-medical-products-announces-closing-of-public-offering-2021-06-25
EYESW,,,
FATE,"JUN 15, 2021","Fate Therapeutics Appoints Mark Plavsic, DVM, PhD, RAC as Chief Technical Officer",https://www.nasdaq.com/press-release/fate-therapeutics-appoints-mark-plavsic-dvm-phd-rac-as-chief-technical-officer-2021
FBIO,6 DAYS AGO,Checkpoint Therapeutics to Participate in the Ladenburg Thalmann 2021 Healthcare Conference,https://www.nasdaq.com/press-release/checkpoint-therapeutics-to-participate-in-the-ladenburg-thalmann-2021-healthcare
FBIOP,,,
FBRX,1 DAY AGO,"Forte Biosciences, Inc. Reports Inducement Grants Under Nasdaq Listing Rules",https://www.nasdaq.com/press-release/forte-biosciences-inc.-reports-inducement-grants-under-nasdaq-listing-rules-2021-07-0
FDMT,"JUN 24, 2021","4D Molecular Therapeutics Announces Rare Disease Ophthalmology Product Candidate Portfolio Update, Including Initial Clinical Safety and Tolerability Data for 4D-110 for Choroideremia and 4D-125 for XLRP, and Termination of Roche Collaboration and Lic...",https://www.nasdaq.com/press-release/4d-molecular-therapeutics-announces-rare-disease-ophthalmology-product-candidate
FENC,"JUN 29, 2021",Fennec Announces Results of Annual Meeting,https://www.nasdaq.com/press-release/fennec-announces-results-of-annual-meeting-2021-06-29
FGEN,2 DAYS AGO,"FibroGen Appoints John Hunter, Ph.D. as Chief Scientific Officer",https://www.nasdaq.com/press-release/fibrogen-appoints-john-hunter-ph.d.-as-chief-scientific-officer-2021-07-12
FHTX,5 DAYS AGO,Foghorn Therapeutics to Participate at the William Blair Biotech Focus Conference 2021,https://www.nasdaq.com/press-release/foghorn-therapeutics-to-participate-at-the-william-blair-biotech-focus-conference
FIXX,"MAY 13, 2021",Homology Medicines Announces Presentations on its Expanding Genetic Medicines Platform and Internal GMP Manufacturing at the American Society of Gene & Cell Therapy Annual Meeting,https://www.nasdaq.com/press-release/homology-medicines-announces-presentations-on-its-expanding-genetic-medicines
FLGT,"MAY 10, 2021","Fulgent Genetics Announces Incremental Strategic Investment in Chinese Joint Venture, FF Gene Biotech",https://www.nasdaq.com/press-release/fulgent-genetics-announces-incremental-strategic-investment-in-chinese-joint-venture
FLXN,1 DAY AGO,Flexion Therapeutics Announces Appointment of Utpal Koppikar to its Board of Directors,https://www.nasdaq.com/press-release/flexion-therapeutics-announces-appointment-of-utpal-koppikar-to-its-board-of
FMS,1 DAY AGO,Xenios AG receives approval in China for ECMO devices,https://www.nasdaq.com/press-release/xenios-ag-receives-approval-in-china-for-ecmo-devices-2021-07-13
FMTX,"JUN 14, 2021","Forma Therapeutics Announces Appointment of Industry Veteran John E. Bishop, Ph.D., as Chief Technology Officer",https://www.nasdaq.com/press-release/forma-therapeutics-announces-appointment-of-industry-veteran-john-e.-bishop-ph.d.-as
FOLD,"JUN 14, 2021","Amicus Therapeutics Appoints Eiry W. Roberts, M.D. to its Board of Directors",https://www.nasdaq.com/press-release/amicus-therapeutics-appoints-eiry-w.-roberts-m.d.-to-its-board-of-directors-2021-06
FONR,"MAY 13, 2021",Fonar Announces 3rd Quarter and Nine Months Results for Fiscal 2021; Income Increases 125%,https://www.nasdaq.com/press-release/fonar-announces-3rd-quarter-and-nine-months-results-for-fiscal-2021-income-increases
FPRX,"APR 16, 2021",Amgen Successfully Completes Acquisition Of Five Prime Therapeutics,https://www.nasdaq.com/press-release/amgen-successfully-completes-acquisition-of-five-prime-therapeutics-2021-04-16
FREQ,"JUN 4, 2021","Notice of Lead Plaintiff Deadline for Shareholders in the Frequency Therapeutics, Inc. Class Action Lawsuit",https://www.nasdaq.com/press-release/notice-of-lead-plaintiff-deadline-for-shareholders-in-the-frequency-therapeutics-inc.
FRLN,"JUN 30, 2021",Freeline Announces Executive Leadership Changes,https://www.nasdaq.com/press-release/freeline-announces-executive-leadership-changes-2021-06-30
FSTX,5 DAYS AGO,F-star Therapeutics to Present at Upcoming Investor Conferences,https://www.nasdaq.com/press-release/f-star-therapeutics-to-present-at-upcoming-investor-conferences-2021-07-09
FULC,"JUN 24, 2021",Fulcrum Therapeutics Announces Results from ReDUX4 Trial with Losmapimod in Facioscapulohumeral Muscular Dystrophy (FSHD) Demonstrating Slowed Disease Progression and Improved Function,https://www.nasdaq.com/press-release/fulcrum-therapeutics-announces-results-from-redux4-trial-with-losmapimod-in
FUSN,"JUL 7, 2021",Fusion Pharmaceuticals Announces Inducement Grants Under Nasdaq Listing Rule 5635(c)(4),https://www.nasdaq.com/press-release/fusion-pharmaceuticals-announces-inducement-grants-under-nasdaq-listing-rule-5635c4
FVE,"JUL 6, 2021","Five Star Senior Living Inc. Second Quarter 2021 Conference Call Scheduled for Thursday, August 5th",https://www.nasdaq.com/press-release/five-star-senior-living-inc.-second-quarter-2021-conference-call-scheduled-for
FWP,"APR 14, 2021","Forward Pharma Reports Financial and Operational Results from the Year Ended December 31, 2020",https://www.nasdaq.com/press-release/forward-pharma-reports-financial-and-operational-results-from-the-year-ended-0
GALT,5 DAYS AGO,Galectin Therapeutics Announces Positive Top-Line Results from a Phase 1b Clinical Trial Extension of Belapectin in Combination with KEYTRUDA® in Advanced Metastatic Melanoma and Head and Neck Cancer,https://www.nasdaq.com/press-release/galectin-therapeutics-announces-positive-top-line-results-from-a-phase-1b-clinical
GBIO,5 HOURS AGO,Generation Bio Announces Plan to Scale Next-Generation Rapid Enzymatic Manufacturing Process Across Portfolio and Provides Pipeline Update,https://www.nasdaq.com/press-release/generation-bio-announces-plan-to-scale-next-generation-rapid-enzymatic-manufacturing
GBS,6 DAYS AGO,GBS Awarded $4.7 Million Australian Federal Government Science Grant To Manufacture Biosensor Technology,https://www.nasdaq.com/press-release/gbs-awarded-%244.7-million-australian-federal-government-science-grant-to-manufacture
GBT,5 DAYS AGO,GBT Announces New Employment Inducement Grants,https://www.nasdaq.com/press-release/gbt-announces-new-employment-inducement-grants-2021-07-09
GEN           ,"MAR 23, 2021","Highly Regarded Turnaround Specialist, Harry Wilson, Appointed CEO of Genesis HealthCare",https://www.nasdaq.com/press-release/highly-regarded-turnaround-specialist-harry-wilson-appointed-ceo-of-genesis
GENE,5 DAYS AGO,Genetic Technologies Continues to Break New Ground as it Advances Development of its Predictive Risk Test for Multiple Cancers & Morbidities,https://www.nasdaq.com/press-release/genetic-technologies-continues-to-break-new-ground-as-it-advances-development-of-its
GERN,"JUN 17, 2021",Geron Announces Publication of IMbark Phase 2 Data in Journal of Clinical Oncology,https://www.nasdaq.com/press-release/geron-announces-publication-of-imbark-phase-2-data-in-journal-of-clinical-oncology
GH,1 DAY AGO,"Guardant Health to Report Second Quarter Financial Results on August 5, 2021",https://www.nasdaq.com/press-release/guardant-health-to-report-second-quarter-financial-results-on-august-5-2021-2021-07
GHSI,"JUN 14, 2021",Guardion Health Sciences to Be Added to the Russell 3000 Index,https://www.nasdaq.com/press-release/guardion-health-sciences-to-be-added-to-the-russell-3000-index-2021-06-14
GILD,2 DAYS AGO,Gilead to Present New Data at IAS 2021 Demonstrating the Company’s Commitment to Advancing Innovation in HIV Research,https://www.nasdaq.com/press-release/gilead-to-present-new-data-at-ias-2021-demonstrating-the-companys-commitment-to
GKOS,11 HOURS AGO,Glaukos Comments on the Centers for Medicare and Medicaid Services 2022 Proposed Physician Fee Schedule,https://www.nasdaq.com/press-release/glaukos-comments-on-the-centers-for-medicare-and-medicaid-services-2022-proposed
GLMD,"MAY 13, 2021",Galmed Pharmaceuticals Provides Business Updates and Reports First Quarter 2021 Financial Results,https://www.nasdaq.com/press-release/galmed-pharmaceuticals-provides-business-updates-and-reports-first-quarter-2021
GLPG,4 DAYS AGO,Galapagos announces new data supporting rapid symptom improvement and sustained steroid-free remission with filgotinib in patients with Ulcerative Colitis,https://www.nasdaq.com/press-release/galapagos-announces-new-data-supporting-rapid-symptom-improvement-and-sustained
GLSI,"JUN 8, 2021",Greenwich LifeSciences Set to Join Russell 2000® Index,https://www.nasdaq.com/press-release/greenwich-lifesciences-set-to-join-russell-2000r-index-2021-06-08
GLTO,1 DAY AGO,Galecto Resumes Recruitment in Phase 2b Global GALACTIC-1 Trial of GB0139 for Idiopathic Pulmonary Fibrosis,https://www.nasdaq.com/press-release/galecto-resumes-recruitment-in-phase-2b-global-galactic-1-trial-of-gb0139-for
GLYC,2 DAYS AGO,GlycoMimetics Announces Initiation of Clinical Trial Evaluating Uproleselan in Combination With Venetoclax and Azacitidine,https://www.nasdaq.com/press-release/glycomimetics-announces-initiation-of-clinical-trial-evaluating-uproleselan-in
GMAB,"JUL 6, 2021",Capital Increase in Genmab as a Result of Employee Warrant Exercise,https://www.nasdaq.com/press-release/capital-increase-in-genmab-as-a-result-of-employee-warrant-exercise-2021-07-06
GMDA,"JUN 23, 2021","Gamida Cell Announces Publication in Blood, the Journal of the American Society of Hematology, of the First Pivotal Trial to Evaluate a Cell Therapy (Omidubicel) for Patients with Blood Cancer who Require an Allogeneic Stem Cell Transplant",https://www.nasdaq.com/press-release/gamida-cell-announces-publication-in-blood-the-journal-of-the-american-society-of
GMED,"MAY 4, 2021",Globus Medical Reports First Quarter 2021 Results,https://www.nasdaq.com/press-release/globus-medical-reports-first-quarter-2021-results-2021-05-04
GMTX,"JUN 22, 2021",Gemini Therapeutics Announces Initial Data From Its Ongoing Phase 2a Study of GEM103 in Patients With Geographic Atrophy Secondary to Dry Age-Related Macular Degeneration,https://www.nasdaq.com/press-release/gemini-therapeutics-announces-initial-data-from-its-ongoing-phase-2a-study-of-gem103
GNCA,1 DAY AGO,Genocea Doses First Patient in Phase 1/2a TiTAN Clinical Trial for GEN-011 Neoantigen-Targeted T cell Therapy,https://www.nasdaq.com/press-release/genocea-doses-first-patient-in-phase-1-2a-titan-clinical-trial-for-gen-011-neoantigen
GNFT,4 DAYS AGO,GENFIT: Half-Year Report of Liquidity Contract with Crédit Industriel et Commercial,https://www.nasdaq.com/press-release/genfit%3A-half-year-report-of-liquidity-contract-with-credit-industriel-et-commercial-3
GNMK,"FEB 25, 2021",GenMark Diagnostics Reports Fourth Quarter and Full Year 2020 Results,https://www.nasdaq.com/press-release/genmark-diagnostics-reports-fourth-quarter-and-full-year-2020-results-2021-02-25
GNPX,"JUN 23, 2021",Genprex Announces Initiation of its Phase 1/2 Acclaim-1 Clinical Trial for REQORSA™ Immunogene Therapy in Combination with Tagrisso® to Treat Non-Small Cell Lung Cancer Following FDA Review,https://www.nasdaq.com/press-release/genprex-announces-initiation-of-its-phase-1-2-acclaim-1-clinical-trial-for-reqorsatm
GOSS,"JUL 7, 2021",Gossamer Bio Announces GB004 Clinical Trial Data Presentations at 2021 Virtual Congress of the European Crohn’s and Colitis Organisation,https://www.nasdaq.com/press-release/gossamer-bio-announces-gb004-clinical-trial-data-presentations-at-2021-virtual
GOVX,"JUL 7, 2021",GeoVax Announces Issuance of Hepatitis B Vaccine Patent,https://www.nasdaq.com/press-release/geovax-announces-issuance-of-hepatitis-b-vaccine-patent-2021-07-07
GOVXW,,,
GRAY,"MAY 12, 2021",Graybug Vision Announces First Quarter 2021 Financial Results and Recent Corporate Developments,https://www.nasdaq.com/press-release/graybug-vision-announces-first-quarter-2021-financial-results-and-recent-corporate
